parcel,0
7Networks_RH_Cont_Cing_1,40723
7Networks_RH_Cont_Cing_2,160740
7Networks_RH_Cont_PFCl_1,14933
7Networks_RH_Cont_PFCl_10,19752
7Networks_RH_Cont_PFCl_11,1242
7Networks_RH_Cont_PFCl_12,79210
7Networks_RH_Cont_PFCl_13,103199
7Networks_RH_Cont_PFCl_14,103659
7Networks_RH_Cont_PFCl_15,26874
7Networks_RH_Cont_PFCl_2,74568
7Networks_RH_Cont_PFCl_3,68545
7Networks_RH_Cont_PFCl_4,76272
7Networks_RH_Cont_PFCl_5,1205
7Networks_RH_Cont_PFCl_6,75261
7Networks_RH_Cont_PFCl_7,4731
7Networks_RH_Cont_PFCl_8,17570
7Networks_RH_Cont_PFCl_9,18344
7Networks_RH_Cont_PFCmp_1,114840
7Networks_RH_Cont_PFCmp_2,114299
7Networks_RH_Cont_PFCv_1,50167
7Networks_RH_Cont_Par_1,93727
7Networks_RH_Cont_Par_2,93540
7Networks_RH_Cont_Par_3,98702
7Networks_RH_Cont_Par_4,91306
7Networks_RH_Cont_Par_5,93429
7Networks_RH_Cont_Par_6,6186
7Networks_RH_Cont_Temp_1,140731
7Networks_RH_Cont_Temp_2,2260
7Networks_RH_Cont_pCun_1,30544
7Networks_RH_Cont_pCun_2,121761
7Networks_RH_Default_PFCdPFCm_1,63973
7Networks_RH_Default_PFCdPFCm_10,109118
7Networks_RH_Default_PFCdPFCm_11,111966
7Networks_RH_Default_PFCdPFCm_12,109406
7Networks_RH_Default_PFCdPFCm_13,112978
7Networks_RH_Default_PFCdPFCm_2,69368
7Networks_RH_Default_PFCdPFCm_3,61827
7Networks_RH_Default_PFCdPFCm_4,1058
7Networks_RH_Default_PFCdPFCm_5,69872
7Networks_RH_Default_PFCdPFCm_6,159996
7Networks_RH_Default_PFCdPFCm_7,67015
7Networks_RH_Default_PFCdPFCm_8,70587
7Networks_RH_Default_PFCdPFCm_9,113703
7Networks_RH_Default_PFCv_1,3479
7Networks_RH_Default_PFCv_2,13878
7Networks_RH_Default_PFCv_3,48996
7Networks_RH_Default_PFCv_4,76968
7Networks_RH_Default_Par_1,5839
7Networks_RH_Default_Par_2,136287
7Networks_RH_Default_Par_3,5964
7Networks_RH_Default_Par_4,23584
7Networks_RH_Default_Par_5,95908
7Networks_RH_Default_Temp_1,13347
7Networks_RH_Default_Temp_2,43331
7Networks_RH_Default_Temp_3,52841
7Networks_RH_Default_Temp_4,45409
7Networks_RH_Default_Temp_5,46215
7Networks_RH_Default_Temp_6,2900
7Networks_RH_Default_Temp_7,145238
7Networks_RH_Default_Temp_8,11781
7Networks_RH_Default_pCunPCC_1,38390
7Networks_RH_Default_pCunPCC_2,163263
7Networks_RH_Default_pCunPCC_3,127242
7Networks_RH_Default_pCunPCC_4,163582
7Networks_RH_Default_pCunPCC_5,121094
7Networks_RH_Default_pCunPCC_6,481
7Networks_RH_Default_pCunPCC_7,118195
7Networks_RH_Default_pCunPCC_8,30213
7Networks_RH_Default_pCunPCC_9,121554
7Networks_RH_DorsAttn_FEF_1,26672
7Networks_RH_DorsAttn_FEF_2,106003
7Networks_RH_DorsAttn_FEF_3,107568
7Networks_RH_DorsAttn_Post_1,2263
7Networks_RH_DorsAttn_Post_10,126392
7Networks_RH_DorsAttn_Post_11,6311
7Networks_RH_DorsAttn_Post_12,125328
7Networks_RH_DorsAttn_Post_13,6119
7Networks_RH_DorsAttn_Post_14,99213
7Networks_RH_DorsAttn_Post_15,125022
7Networks_RH_DorsAttn_Post_16,24958
7Networks_RH_DorsAttn_Post_17,124861
7Networks_RH_DorsAttn_Post_18,125427
7Networks_RH_DorsAttn_Post_19,101650
7Networks_RH_DorsAttn_Post_2,144819
7Networks_RH_DorsAttn_Post_3,34691
7Networks_RH_DorsAttn_Post_4,135569
7Networks_RH_DorsAttn_Post_5,126627
7Networks_RH_DorsAttn_Post_6,90449
7Networks_RH_DorsAttn_Post_7,124360
7Networks_RH_DorsAttn_Post_8,91762
7Networks_RH_DorsAttn_Post_9,90684
7Networks_RH_DorsAttn_PrCv_1,20513
7Networks_RH_Limbic_OFC_1,58573
7Networks_RH_Limbic_OFC_2,57805
7Networks_RH_Limbic_OFC_3,62954
7Networks_RH_Limbic_OFC_4,56239
7Networks_RH_Limbic_OFC_5,16340
7Networks_RH_Limbic_OFC_6,248
7Networks_RH_Limbic_TempPole_1,54888
7Networks_RH_Limbic_TempPole_2,36489
7Networks_RH_Limbic_TempPole_3,13631
7Networks_RH_Limbic_TempPole_4,146250
7Networks_RH_Limbic_TempPole_5,57387
7Networks_RH_Limbic_TempPole_6,146732
7Networks_RH_Limbic_TempPole_7,147247
7Networks_RH_SalVentAttn_FrOperIns_1,13520
7Networks_RH_SalVentAttn_FrOperIns_2,51736
7Networks_RH_SalVentAttn_FrOperIns_3,50654
7Networks_RH_SalVentAttn_FrOperIns_4,12673
7Networks_RH_SalVentAttn_FrOperIns_5,50951
7Networks_RH_SalVentAttn_FrOperIns_6,48217
7Networks_RH_SalVentAttn_FrOperIns_7,80220
7Networks_RH_SalVentAttn_FrOperIns_8,79733
7Networks_RH_SalVentAttn_Med_1,115776
7Networks_RH_SalVentAttn_Med_2,115641
7Networks_RH_SalVentAttn_Med_3,119202
7Networks_RH_SalVentAttn_Med_4,113864
7Networks_RH_SalVentAttn_Med_5,30718
7Networks_RH_SalVentAttn_Med_6,117852
7Networks_RH_SalVentAttn_Med_7,111605
7Networks_RH_SalVentAttn_Med_8,111114
7Networks_RH_SalVentAttn_PFCl_1,72827
7Networks_RH_SalVentAttn_PrC_1,82743
7Networks_RH_SalVentAttn_TempOccPar_1,34890
7Networks_RH_SalVentAttn_TempOccPar_2,92298
7Networks_RH_SalVentAttn_TempOccPar_3,91981
7Networks_RH_SalVentAttn_TempOccPar_4,21932
7Networks_RH_SalVentAttn_TempOccPar_5,87660
7Networks_RH_SalVentAttn_TempOccPar_6,5394
7Networks_RH_SalVentAttn_TempOccPar_7,93905
7Networks_RH_SomMot_1,42609
7Networks_RH_SomMot_10,21807
7Networks_RH_SomMot_11,85930
7Networks_RH_SomMot_12,80990
7Networks_RH_SomMot_13,88002
7Networks_RH_SomMot_14,87827
7Networks_RH_SomMot_15,82332
7Networks_RH_SomMot_16,83349
7Networks_RH_SomMot_17,85154
7Networks_RH_SomMot_18,83429
7Networks_RH_SomMot_19,84286
7Networks_RH_SomMot_2,45920
7Networks_RH_SomMot_20,119013
7Networks_RH_SomMot_21,104756
7Networks_RH_SomMot_22,105061
7Networks_RH_SomMot_23,96771
7Networks_RH_SomMot_24,118699
7Networks_RH_SomMot_25,97720
7Networks_RH_SomMot_26,107169
7Networks_RH_SomMot_27,99741
7Networks_RH_SomMot_28,100438
7Networks_RH_SomMot_29,99647
7Networks_RH_SomMot_3,44165
7Networks_RH_SomMot_30,117495
7Networks_RH_SomMot_31,107662
7Networks_RH_SomMot_32,123496
7Networks_RH_SomMot_33,108005
7Networks_RH_SomMot_34,101434
7Networks_RH_SomMot_35,102067
7Networks_RH_SomMot_36,110689
